Resource Pool,Scheduler,Injection Rate (Mbps),Trial 1,Trial 2,Avg. execution time / app.(ns),Avg. cumulative execution time / app. (ns),Avg. Scheduling overhead / app.(ns), cpu1, cpu2, cpu3, fft1, fft2, fft3, fft4, fft5, fft6, fft7, fft8, mmult1, mmult2, zip1, zip2
C2+F4+M0+Z0,MET,1200,52962984.57746479,53622170.30985916,1335658794.8943663,53292577.44366197,975698.0845070423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F4+M0+Z0,MET,700,53074672.14084507,53390167.25352113,1248533359.0985916,53232419.6971831,999466.8802816902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F4+M0+Z0,MET,200,49714343.91549296,49830990.112676054,1017817942.1056337,49772667.0140845,972121.2323943662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F4+M0+Z0,MET,70,40098738.126760565,38717634.94366197,621587356.3380282,39408186.535211265,951638.2183098592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F4+M0+Z0,MET,30,36909006.38028169,36739476.42253521,535718822.7394366,36824241.40140845,945970.5492957747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F4+M0+Z0,MET,80,40677328.05633803,43521912.873239435,702634676.7676057,42099620.464788735,991653.8802816902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F4+M0+Z0,MET,20,36813912.873239435,36316183.38028169,518961725.2535211,36565048.12676056,1013207.718309859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F4+M0+Z0,MET,1900,53019302.42253521,52790807.43661972,1265827633.2957747,52905054.92957747,998301.7816901408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F4+M0+Z0,MET,1600,52875323.704225354,53452574.112676054,1361539842.4859157,53163948.90845071,976679.6197183098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F4+M0+Z0,EFT,2000,54500763.92957746,58185751.94366197,1173451823.7183099,56343257.936619714,940080.6197183098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F4+M0+Z0,EFT,1500,59177293.97183099,58105731.94366197,1248357665.4859157,58641512.957746476,1074742.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F4+M0+Z0,EFT,1000,55121206.52112676,54886640.69014084,1188189355.9436622,55003923.6056338,947859.7535211267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F4+M0+Z0,EFT,500,50792533.59154929,62885595.38028169,1070946064.7042254,56839064.48591549,957822.4788732395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F4+M0+Z0,EFT,100,46008780.52112676,46102378.774647884,674343097.2253522,46055579.64788732,960003.366197183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F4+M0+Z0,EFT,10,46690676.704225354,46732349.25352113,518578765.47887325,46711512.97887324,929970.4295774648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F4+M0+Z0,EFT,1800,64205449.28169014,58575877.26760563,1170016156.0915494,61390663.27464789,1040905.1830985915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F4+M0+Z0,EFT,1300,50732362.225352116,57352079.85915493,1172070827.0140843,54042221.042253524,1007073.2253521127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F4+M0+Z0,EFT,800,58073798.97183099,57505332.97183099,1072111629.9859154,57789565.97183099,966013.838028169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F4+M0+Z0,EFT,300,54641450.59154929,62636796.549295776,980905987.1619718,58639123.57042253,960166.2253521127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F4+M0+Z0,EFT,50,41544306.71830986,41352910.08450704,605523537.3169014,41448608.40140845,920134.4788732394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F4+M0+Z0,EFT,1700,51082777.15492958,53034661.35211267,1152711148.9295774,52058719.25352113,977161.1690140845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F4+M0+Z0,EFT,1200,63897736.774647884,52310637.33802817,1125132468.3943663,58104187.05633803,976548.4366197183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F4+M0+Z0,EFT,700,54564622.09859155,51575247.49295775,1105416330.4859154,53069934.79577465,957578.0563380282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F4+M0+Z0,EFT,200,47895941.30985916,58946904.535211265,868402350.2394366,53421422.92253521,945217.542253521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F4+M0+Z0,EFT,70,43808669.02816901,44103512.08450704,652870796.1971831,43956090.55633803,948865.4436619718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F4+M0+Z0,EFT,30,38846809.56338028,46917830.788732395,525349178.2816901,42882320.17605634,924606.647887324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F4+M0+Z0,EFT,80,40489711.47887324,51054640.112676054,662802845.725352,45772175.795774646,933107.9929577465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F4+M0+Z0,EFT,20,47257999.32394366,41022008.366197184,521131860.7746479,44140003.84507042,964298.4154929577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F4+M0+Z0,EFT,1900,61846939.3943662,60981510.43661972,1182586306.2042255,61414224.91549296,947824.3028169014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F4+M0+Z0,EFT,1600,67890181.52112676,49950891.23943662,1138948462.964789,58920536.38028169,1047572.9929577465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F4+M0+Z0,ETF,2000,54170095.85915493,63310839.3943662,1293073890.2535212,58740467.626760565,1075907.2676056337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F4+M0+Z0,ETF,1500,53282738.26760563,61752784.74647887,1298827028.753521,57517761.50704225,1109418.9929577466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F4+M0+Z0,ETF,1000,58655713.84507042,58065622.50704225,1241393020.1126761,58360668.17605634,1070255.8591549296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F4+M0+Z0,ETF,500,58780160.788732395,59805013.15492958,1166035694.4225352,59292586.97183099,1053976.676056338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F4+M0+Z0,ETF,100,52133869.40845071,54335396.464788735,829208283.1971831,53234632.93661972,1084198.4366197183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F4+M0+Z0,ETF,10,51969524.464788735,48250907.14084507,523483759.97887325,50110215.8028169,1053262.514084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F4+M0+Z0,ETF,1800,65176530.02816901,56554713.788732395,1280706703.9225352,60865621.90845071,1045460.3450704225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F4+M0+Z0,ETF,1300,64462440.05633803,58637765.64788733,1278507547.1056337,61550102.85211268,1052737.084507042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F4+M0+Z0,ETF,800,65366858.25352113,53312237.957746476,1290410831.2957747,59339548.1056338,1142187.6126760563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F4+M0+Z0,ETF,300,60798642.09859155,58116445.549295776,1077283928.8028169,59457543.82394366,1056582.1549295774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F4+M0+Z0,ETF,50,50172219.66197183,40571561.957746476,592955891.8802817,45371890.80985916,1050454.88028169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F4+M0+Z0,ETF,1700,64076390.295774646,62812313.67605634,1249015766.0140846,63444351.9859155,1076528.309859155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F4+M0+Z0,ETF,1200,54138455.71830986,56765748.23943662,1249283416.5915494,55452101.97887324,1070220.443661972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F4+M0+Z0,ETF,700,57020301.112676054,61932387.47887324,1263907517.5281692,59476344.295774646,1089609.4647887324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F4+M0+Z0,ETF,200,54518014.83098592,60674098.01408451,1008318549.725352,57596056.42253521,1063133.5211267606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F4+M0+Z0,ETF,70,45167747.61971831,61061175.67605634,700478464.4295775,53114461.64788733,1079351.2887323943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F4+M0+Z0,ETF,30,52021049.98591549,40533504.73239437,532362893.0422535,46277277.359154925,1086260.8732394367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F4+M0+Z0,ETF,80,46180481.40845071,47973145.16901408,746876932.584507,47076813.288732395,1042359.0070422534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F4+M0+Z0,ETF,20,47670826.366197184,53658715.56338028,528462287.0070423,50664770.964788735,1035541.5704225352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F4+M0+Z0,ETF,1900,63422212.59154929,53470265.66197183,1268926742.830986,58446239.12676056,1061252.4295774647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F4+M0+Z0,ETF,1600,52845247.61971831,53553206.32394366,1216018990.2816901,53199226.97183099,1055262.295774648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,SIMPLE,2000,63604347.126760565,63270495.25352113,1228688023.6197183,63437421.19014084,871013.7464788733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,SIMPLE,1500,62076515.69014084,59767601.97183099,1129100328.0422535,60922058.83098592,823581.3309859155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,SIMPLE,1000,63032384.42253521,61397312.66197183,1191840065.7042255,62214848.542253524,805103.309859155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,SIMPLE,500,60832183.23943662,59992444.56338028,1082218819.2112677,60412313.90140845,799913.3450704225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,SIMPLE,100,42429935.08450704,42440783.35211267,660430524.9859155,42435359.21830986,815124.338028169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,SIMPLE,10,39981515.07042254,40818997.15492958,520040608.70422536,40400256.112676054,836792.0704225352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,SIMPLE,1800,61927817.61971831,66301686.112676054,1239148755.6971831,64114751.866197184,805316.8028169014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,SIMPLE,1300,64668531.464788735,60768266.26760563,1220800207.1267605,62718398.866197184,846407.5352112676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,SIMPLE,800,59935007.788732395,61333459.126760565,1133374727.3169014,60634233.457746476,806040.8169014084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,SIMPLE,300,60440962.126760565,56930440.873239435,1029623431.169014,58685701.5,823703.6830985916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,SIMPLE,50,40749793.59154929,40643783.38028169,581157673.1056337,40696788.48591549,805665.190140845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,SIMPLE,1700,65924629.83098592,68811233.7887324,1437264058.6830986,67367931.80985916,799723.9788732394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,SIMPLE,1200,61432947.32394366,63043122.15492958,1144795533.3802817,62238034.73943662,821004.0070422535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,SIMPLE,700,61615307.18309859,60741327.07042254,1151555025.9859157,61178317.126760565,812292.7464788733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,SIMPLE,200,53781322.225352116,54025942.50704225,905151177.2042253,53903632.366197184,819236.8169014084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,SIMPLE,70,40841760.81690141,41963930.57746479,634141819.4507042,41402845.6971831,815459.0070422535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,SIMPLE,30,40181816.92957746,40664561.788732395,542487976.9859154,40423189.359154925,802154.5492957747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,SIMPLE,80,40976878.18309859,42004354.08450704,641802128.9436619,41490616.133802816,829586.9225352113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,SIMPLE,20,40419305.98591549,40401784.61971831,531424111.7887324,40410545.3028169,793857.1056338027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,SIMPLE,1900,64735791.197183095,63436020.01408451,1300707895.4929578,64085905.6056338,852596.809859155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,SIMPLE,1600,63877688.873239435,64292063.211267605,1246813800.2042255,64084876.042253524,835008.985915493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,MET,2000,64516175.47887324,67040107.01408451,1400547013.2887325,65778141.24647887,1016232.4154929577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,MET,1500,68128160.0,63164879.40845071,1370603786.1478872,65646519.704225354,1003999.2323943662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,MET,1000,63621114.3943662,68916613.84507042,1391309157.7464788,66268864.11971831,1017008.2323943662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,MET,500,62303497.535211265,61079741.633802816,1211642400.7183099,61691619.58450704,1022939.7887323943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,MET,100,55825876.197183095,55708515.197183095,860886437.0492957,55767195.697183095,981385.028169014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,MET,10,37160728.81690141,37617435.56338028,520979991.24647886,37389082.19014084,970454.0492957747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,MET,1800,62326399.126760565,68103742.9859155,1407075427.450704,65215071.05633803,1001456.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,MET,1300,64323648.3943662,67726116.28169014,1388888137.3380282,66024882.33802816,1024243.014084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,MET,800,63800081.14084507,63495919.85915493,1309356013.225352,63648000.5,975723.2464788733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,MET,300,61543458.16901408,61132376.09859155,1163264856.6971831,61337917.133802816,1003391.0774647887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,MET,50,41571746.549295776,39017829.59154929,573900811.7816901,40294788.07042253,954217.5492957747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,MET,1700,71073934.22535211,67360359.77464789,1510724725.830986,69217147.0,958867.2535211267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,MET,1200,63927138.16901408,62310784.74647887,1306963898.5211267,63118961.457746476,1021102.7746478873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,MET,700,62891061.07042254,66223239.49295775,1356912498.5070422,64557150.28169014,1032484.514084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,MET,200,60226194.47887324,60847472.450704224,1103592939.8169014,60536833.464788735,945670.0633802817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,MET,70,50175418.71830986,46172694.873239435,716151347.6056337,48174056.795774646,942494.2605633803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,MET,30,37533989.83098592,37312785.30985916,539006981.1971831,37423387.57042254,979256.4577464788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,MET,80,48735884.366197184,48632836.43661972,712749488.9225352,48684360.40140845,1014693.542253521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,MET,20,37051587.887323946,37026459.64788733,528295714.2464789,37039023.76760563,1011578.823943662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,MET,1900,68439328.91549295,63888853.3943662,1397003588.6267605,66164091.15492958,1002293.9577464788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,MET,1600,65074012.549295776,70605442.9859155,1487439684.7394366,67839727.76760563,1037326.8943661972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,EFT,2000,62232232.15492958,64321096.52112676,2209467599.352113,63276664.33802817,965942.0915492957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,EFT,1500,63068134.3943662,57826858.47887324,2014289417.7535212,60447496.436619714,1004526.4014084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,EFT,1000,64736766.50704225,65106593.08450704,2361617926.4577465,64921679.795774646,971330.7605633803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,EFT,500,62320202.56338028,61112530.16901408,2125030036.2183099,61716366.366197184,957942.5704225353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,EFT,100,54530942.84507042,54498222.05633803,1383207000.6126761,54514582.450704224,995252.88028169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,EFT,10,47304864.873239435,43407361.464788735,544058353.8169014,45356113.16901408,922515.8732394367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,EFT,1800,62216866.633802816,63600545.43661972,2247097896.028169,62908706.035211265,980881.1126760563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,EFT,1300,62160504.704225354,63178265.32394366,2195418998.943662,62669385.0140845,992170.7746478873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,EFT,800,62797692.43661972,58052282.126760565,2042549749.3380282,60424987.28169014,1005593.7887323943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,EFT,300,59946301.30985916,67743655.60563381,1888522040.830986,63844978.45774648,994037.838028169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,EFT,50,47433765.3943662,41808405.225352116,647062958.5704225,44621085.30985916,936375.0352112676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,EFT,1700,62922739.042253524,65952474.73239437,2323535150.0352116,64437606.887323946,985397.0070422536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,EFT,1200,65342675.788732395,59980612.61971831,2246522570.7605634,62661644.204225354,961017.7746478873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,EFT,700,64655097.112676054,60224404.84507042,2012732798.1549296,62439750.97887324,945924.7323943662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,EFT,200,57266825.49295775,57710232.76056338,1706887875.2042253,57488529.126760565,984736.1056338028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,EFT,70,55885788.28169014,51618516.43661972,1141831208.6267605,53752152.35915493,959700.8732394367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,EFT,30,49347924.366197184,44844267.07042254,631992006.5422535,47096095.718309864,923965.9154929577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,EFT,80,53008101.98591549,54482457.97183099,1215925242.443662,53745279.97887324,993214.1408450704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,EFT,20,41746149.464788735,41035250.73239437,552112567.8521128,41390700.09859155,1032019.690140845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,EFT,1900,67065288.42253521,61792696.30985916,2331695769.2746477,64428992.366197184,966807.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,EFT,1600,61333326.71830986,66371010.57746479,2305732261.8450704,63852168.64788732,998982.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,ETF,2000,65557192.90140845,65756361.97183099,2295368234.6760564,65656777.436619714,1085096.809859155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,ETF,1500,61729376.295774646,59617902.211267605,1921675001.725352,60673639.25352113,1054881.408450704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,ETF,1000,62843303.50704225,62902631.07042254,2176768100.830986,62872967.288732395,1058024.5774647887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,ETF,500,69453030.84507042,64191675.73239437,2146923646.9436622,66822353.288732395,1189940.4929577466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,ETF,100,56366222.05633803,57434199.0,1387170304.415493,56900210.52816901,1095169.8309859154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,ETF,10,40308630.112676054,40058638.47887324,534941810.23239434,40183634.295774646,1021222.0492957747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,ETF,1800,64420063.76056338,62194181.211267605,2159402202.9436617,63307122.4859155,1066882.6338028167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,ETF,1300,63110954.633802816,67000047.85915493,2255402929.7112675,65055501.24647887,1134942.4014084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,ETF,800,60176320.61971831,64588177.71830986,2027241889.2042255,62382249.16901408,1046142.4154929577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,ETF,300,58888354.40845071,69149852.35211268,1873954974.1760564,64019103.380281694,1079188.4014084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,ETF,50,47795366.14084507,52527947.0,731049975.6690141,50161656.57042253,1056216.633802817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,ETF,1700,65683524.57746479,69007446.69014084,2269075678.683099,67345485.63380282,1061533.2746478873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,ETF,1200,62094409.02816901,64376509.126760565,2094583511.6760564,63235459.07746479,1111293.61971831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,ETF,700,60410377.49295775,63949803.295774646,2010196385.7253523,62180090.3943662,1060134.591549296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,ETF,200,59379533.464788735,57972689.211267605,1667085579.2887325,58676111.33802817,1064061.0633802817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,ETF,70,56253467.774647884,54208213.14084507,1123032143.330986,55230840.457746476,1092679.5422535213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,ETF,30,43514491.61971831,43297342.02816901,578341221.8028169,43405916.82394366,1042380.133802817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,ETF,80,54379512.112676054,52112607.69014084,1134548263.556338,53246059.90140845,1101152.0422535213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,ETF,20,41259180.26760563,39797745.197183095,548873516.5140846,40528462.73239437,1078611.3028169014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,ETF,1900,63064087.042253524,67622970.59154929,2317656562.697183,65343528.81690141,1051012.0070422536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F4+M0+Z0,ETF,1600,63418223.02816901,67516106.18309858,2215768467.1901407,65467164.605633795,1093764.1690140846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F5+M0+Z0,SIMPLE,2000,62397107.887323946,62576174.67605634,1283332386.4718308,62486641.28169014,851427.0633802817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F5+M0+Z0,SIMPLE,1500,63298680.94366197,61317851.042253524,1299815384.056338,62308265.99295775,825107.4154929577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F5+M0+Z0,SIMPLE,1000,62072365.15492958,61953620.67605634,1304567509.5070424,62012992.91549296,820669.7746478873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F5+M0+Z0,SIMPLE,500,59004015.366197184,59338899.74647887,1137615952.0281692,59171457.55633803,846358.5070422535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F5+M0+Z0,SIMPLE,100,42732595.197183095,41121722.3943662,640068492.0140846,41927158.795774646,825455.0352112676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F5+M0+Z0,SIMPLE,10,38792282.38028169,38968899.08450704,517799895.72535217,38880590.73239437,801669.204225352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F5+M0+Z0,SIMPLE,1800,65496952.112676054,62811291.83098592,1399169054.5704226,64154121.97183099,803607.161971831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F5+M0+Z0,SIMPLE,1300,59736923.6056338,59650063.85915493,1161782494.225352,59693493.73239437,812975.6267605633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F5+M0+Z0,SIMPLE,800,58965128.40845071,58191872.366197184,1096791575.8873239,58578500.387323946,818098.4577464788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F5+M0+Z0,SIMPLE,300,57136696.67605634,56097525.18309859,996274242.5140846,56617110.92957747,809093.1971830986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F5+M0+Z0,SIMPLE,50,39172091.28169014,40432888.197183095,574943390.1478872,39802489.73943662,816030.295774648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F5+M0+Z0,SIMPLE,1700,62004111.09859155,60637898.35211267,1206897691.5070422,61321004.72535211,822263.1338028169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F5+M0+Z0,SIMPLE,1200,58281452.64788733,59429394.56338028,1161151822.9295774,58855423.6056338,817231.4788732394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F5+M0+Z0,SIMPLE,700,60888343.802816905,59623519.0,1181886458.2394366,60255931.40140845,793034.323943662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F5+M0+Z0,SIMPLE,200,56001985.535211265,52997972.33802817,916087035.7676055,54499978.936619714,853694.5492957747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F5+M0+Z0,SIMPLE,70,40553155.450704224,40893313.14084507,618594291.8028169,40723234.295774646,796427.971830986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F5+M0+Z0,SIMPLE,30,38849926.788732395,39206515.23943662,527233834.0070423,39028221.0140845,804887.4647887324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F5+M0+Z0,SIMPLE,80,39241569.211267605,41593770.74647887,615503795.0774648,40417669.97887324,840653.9014084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
