Resource Pool,Scheduler,Injection Rate (Mbps),Trial 1,Avg. execution time / app.(ns),Avg. cumulative execution time / app. (ns),Avg. Scheduling overhead / app.(ns), cpu1, cpu2, cpu3, fft1, fft2, fft3, fft4, fft5, fft6, fft7, fft8, mmult1, mmult2, zip1, zip2
5,EFT,800,58004145.73239437,1160916045.8920188,58004145.73239437,927301.8122065729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,EFT,300,61532365.671361506,1060429006.0281692,61532365.671361506,962016.5539906103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,EFT,50,55923384.58215963,601214356.1877934,55923384.58215963,954599.5492957747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,EFT,1700,61867089.07042254,1234994555.8638496,61867089.07042254,935758.4835680751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,EFT,1200,65950748.319248825,1187437436.6431925,65950748.319248825,940794.6291079811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,EFT,700,63773041.99061033,1161738669.3896713,63773041.99061033,923807.2769953053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,EFT,200,63755290.38028169,1011805496.2957746,63755290.38028169,910981.3427230049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,EFT,70,61520289.61032864,684981717.971831,61520289.61032864,951459.8403755869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,EFT,30,51789561.258215964,504522541.2300469,51789561.258215964,908646.3333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,EFT,80,57451975.92957747,736130410.7934271,57451975.92957747,938399.6807511738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,EFT,20,47849700.042253524,496647479.30046946,47849700.042253524,875765.4507042253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,EFT,1900,58342160.51643193,1182599191.769953,58342160.51643193,945306.5258215963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,EFT,1600,57106574.54460094,1260053226.4413145,57106574.54460094,943815.5492957747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,ETF,2000,56228485.76525822,1265206531.2065728,56228485.76525822,1082315.366197183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,ETF,1500,67216372.80281691,1426052575.4131453,67216372.80281691,1025622.1361502347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,ETF,1000,60686015.44600939,1339069405.0469482,60686015.44600939,1040381.8967136149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,ETF,500,58662575.26760564,1330330212.694836,58662575.26760564,1031606.7840375587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,ETF,100,58866812.00938967,916255398.4131455,58866812.00938967,1036202.6901408449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,ETF,10,53882582.20187793,498829118.1361502,53882582.20187793,1017359.3051643191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,ETF,1800,60517402.20657277,1478485513.112676,60517402.20657277,1056785.338028169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,ETF,1300,62553033.56338028,1362655232.1173708,62553033.56338028,1071944.4084507043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,ETF,800,60725446.1314554,1338817384.1924884,60725446.1314554,1081366.281690141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,ETF,300,62974230.69953051,1179670658.3849766,62974230.69953051,1005639.2535211267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,ETF,50,52893571.27230046,574197882.6525822,52893571.27230046,1026520.3802816902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,ETF,1700,61577523.234741785,1401873508.8826292,61577523.234741785,1048782.366197183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,ETF,1200,60308003.01877934,1374311592.338028,60308003.01877934,1069705.41314554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,ETF,700,63282425.38028169,1314678031.9953053,63282425.38028169,1056973.3990610328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,ETF,200,64066169.68075118,1188285619.9577463,64066169.68075118,1046564.3943661973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,ETF,70,60135552.56807512,748272765.8028169,60135552.56807512,1024566.2441314553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,ETF,30,44423672.305164315,505601539.41314554,44423672.305164315,963039.61971831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,ETF,80,62200226.262910806,819520971.0140845,62200226.262910806,1021599.5305164318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,ETF,20,42558354.02347418,495710116.03755873,42558354.02347418,1011770.9295774648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,ETF,1900,61922268.901408456,1356717574.7276995,61922268.901408456,1049157.9107981222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,ETF,1600,66313156.4460094,1276270410.2629106,66313156.4460094,1047116.2629107982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,SIMPLE,2000,63867623.511737086,1312491873.826291,63867623.511737086,863256.8732394367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,SIMPLE,1500,62279935.30985916,1304664349.0985916,62279935.30985916,814952.7417840376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,SIMPLE,1000,61562997.19248826,1201670869.5258214,61562997.19248826,808612.3427230046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,SIMPLE,500,59507528.15023474,1106390860.2676055,59507528.15023474,831475.8638497652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,SIMPLE,100,45412557.10798121,674362083.6009389,45412557.10798121,838591.5868544602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,SIMPLE,10,39516954.43661972,516742639.685446,39516954.43661972,798588.1314553991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,SIMPLE,1800,63128119.521126755,1334193603.2676055,63128119.521126755,825509.9530516431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,SIMPLE,1300,60926297.685446,1175072210.4225352,60926297.685446,834496.2863849765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,SIMPLE,800,59823576.39906103,1122665239.4976528,59823576.39906103,796491.1971830986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,SIMPLE,300,58291076.35211267,1042363195.9577465,58291076.35211267,845722.2018779343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,SIMPLE,50,40467494.28638498,584035667.511737,40467494.28638498,821298.6901408451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,SIMPLE,1700,62456503.84037558,1286316087.910798,62456503.84037558,860971.455399061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,SIMPLE,1200,59738373.14084507,1166089087.1079812,59738373.14084507,836947.8732394367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,SIMPLE,700,60919098.54460094,1198703641.6901407,60919098.54460094,818815.8685446009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,SIMPLE,200,56580334.685446,955782061.8028169,56580334.685446,871671.234741784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,SIMPLE,70,41730284.00938967,620360022.7699531,41730284.00938967,822676.0046948356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,SIMPLE,30,39391996.380281694,531283695.0469484,39391996.380281694,795510.8544600938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,SIMPLE,80,40604362.73239436,620576172.6901408,40604362.73239436,822934.7605633802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,SIMPLE,20,39600398.488262914,522062572.34741783,39600398.488262914,796802.2253521127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,SIMPLE,1900,62892709.694835685,1288467392.6150234,62892709.694835685,811440.7840375587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,SIMPLE,1600,62394198.49765258,1249015956.6666667,62394198.49765258,852622.352112676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,MET,2000,53811986.07042253,1314776102.9295776,53811986.07042253,1048960.2112676057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,MET,1500,54299904.29107982,1414989029.859155,54299904.29107982,974311.7605633804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,MET,1000,54107990.521126755,1282976035.2488263,54107990.521126755,980669.821596244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,MET,500,52820246.33802817,1211867662.915493,52820246.33802817,982531.8169014085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,MET,100,45251727.22065727,762978150.629108,45251727.22065727,992650.4600938967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,MET,10,37286694.50234742,516773369.99061036,37286694.50234742,933929.1549295774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,MET,1800,54499875.52112677,1372643833.3755867,54499875.52112677,1022987.6901408451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,MET,1300,54180038.0,1416177571.4600937,54180038.0,966217.3427230046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,MET,800,53702989.60093897,1246913031.915493,53702989.60093897,972946.79342723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,MET,300,51754043.61502347,1129279909.8497653,51754043.61502347,982892.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,MET,50,40080626.39906103,574268124.3615024,40080626.39906103,985004.3427230046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,MET,1700,54800879.694835685,1444240330.234742,54800879.694835685,994138.4976525822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,MET,1200,54076911.91549295,1393135746.5633802,54076911.91549295,1010798.8732394367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,MET,700,53132506.98591549,1228816170.089202,53132506.98591549,971116.4178403756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,MET,200,50695779.727699526,1033478426.0234742,50695779.727699526,946223.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,MET,70,41286208.79342723,655449753.1737089,41286208.79342723,928599.0563380282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,MET,30,37327167.92018779,535737407.93896705,37327167.92018779,950965.5774647887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,MET,80,43204447.60093897,718078541.7370892,43204447.60093897,981119.0657276995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,MET,20,37292398.87793427,520132242.32863855,37292398.87793427,983825.7089201878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,MET,1900,54585006.69953051,1392946915.2769954,54585006.69953051,1031600.7464788733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,MET,1600,54151167.56338028,1422475900.2488263,54151167.56338028,985679.7511737089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,EFT,2000,56644475.70892019,1165573084.5633802,56644475.70892019,976805.6901408451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,EFT,1500,61503421.94835681,1093500070.9624412,61503421.94835681,1062397.6572769952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,EFT,1000,56778638.01408451,1128031220.3755867,56778638.01408451,951803.7558685447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,EFT,500,51121583.38028169,1013597439.112676,51121583.38028169,955437.8403755869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,EFT,100,46992094.35680751,701835445.6009389,46992094.35680751,955280.1877934273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,EFT,10,47903927.164319254,518308258.0093897,47903927.164319254,922601.3943661972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,EFT,1800,60653615.19248826,1123345312.8497653,60653615.19248826,972188.6384976525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,EFT,1300,58346199.910798125,1200319616.9154928,58346199.910798125,961682.5258215963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,EFT,800,62878246.51643193,1083023869.6384976,62878246.51643193,965557.0845070422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,EFT,300,56190251.39906103,1000348585.2769953,56190251.39906103,931206.7323943662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,EFT,50,43682256.58685446,578894430.5868545,43682256.58685446,942449.5211267605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,EFT,1700,53096364.14084507,1116666591.6666667,53096364.14084507,938806.9436619718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,EFT,1200,63960703.00469483,1150010644.7230046,63960703.00469483,974578.3474178404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,EFT,700,52654888.741784036,1057684224.2441314,52654888.741784036,984903.5492957747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,EFT,200,55527443.35680751,873930352.2535211,55527443.35680751,951815.7042253522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,EFT,70,43925977.28169014,628458108.9953052,43925977.28169014,962213.8920187793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,EFT,30,37938423.49295775,530354036.24882627,37938423.49295775,940683.3802816902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,EFT,80,42676115.16431925,659921551.2206572,42676115.16431925,924472.5399061033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,EFT,20,46356973.70892018,523581379.0,46356973.70892018,940487.9765258216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,EFT,1900,60880382.66197183,1218659140.9577465,60880382.66197183,964032.0422535212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,EFT,1600,63980112.05164319,1160085992.774648,63980112.05164319,982337.2159624413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,ETF,2000,61166402.901408456,1549959907.830986,61166402.901408456,1137889.4413145538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,ETF,1500,60931575.65727699,1500437818.6666667,60931575.65727699,1120201.5492957747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,ETF,1000,62586792.34741784,1484135788.9624412,62586792.34741784,1072057.8591549296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,ETF,500,63324289.098591544,1391526378.140845,63324289.098591544,1067965.4319248826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,ETF,100,57208494.79812207,962037795.967136,57208494.79812207,1077627.2863849765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,ETF,10,50700305.4084507,526797069.16901416,50700305.4084507,1065272.1549295774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,ETF,1800,64081219.056338035,1481555856.4929578,64081219.056338035,1043575.7840375587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,ETF,1300,66170557.21596245,1554274731.3051643,66170557.21596245,1055714.9953051645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,ETF,800,63511255.03755868,1380657046.2535212,63511255.03755868,1091183.5446009391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,ETF,300,63916198.84037558,1342528438.8450704,63916198.84037558,1063986.6713615023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,ETF,50,53280898.75117371,656362781.3896713,53280898.75117371,1032200.5446009389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,ETF,1700,66967876.42723004,1585768183.0516431,66967876.42723004,1091511.145539906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,ETF,1200,62378093.06103286,1502092961.3755867,62378093.06103286,1075992.7840375586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,ETF,700,63970279.86384976,1525650241.9154928,63970279.86384976,1085524.0704225353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,ETF,200,58417771.36619719,1274653578.3568075,58417771.36619719,1063166.4647887324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,ETF,70,53792321.10798123,809749865.2112675,53792321.10798123,1054619.1361502346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,ETF,30,49836509.32394367,547401404.3286386,49836509.32394367,1059649.9483568075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,ETF,80,49261330.69953051,898477447.915493,49261330.69953051,1043145.9577464788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,ETF,20,48033896.901408456,534179437.85915494,48033896.901408456,1044813.0657276995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,ETF,1900,67974150.9483568,1638948016.084507,67974150.9483568,1038085.5633802818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,ETF,1600,61454776.99061033,1464275374.7042253,61454776.99061033,1101434.882629108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,SIMPLE,2000,62459063.04694835,1227548054.5868545,62459063.04694835,871033.1502347417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,SIMPLE,1500,61319306.24413145,1149600016.1596243,61319306.24413145,843458.0751173709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,SIMPLE,1000,62716739.03755868,1248612663.3661973,62716739.03755868,842750.7183098592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,SIMPLE,500,58732397.65258217,1070741115.3802816,58732397.65258217,852590.2629107982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,SIMPLE,100,42403369.741784036,669727959.629108,42403369.741784036,826483.8403755869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,SIMPLE,10,39318019.15962441,520077926.9859155,39318019.15962441,837867.7981220657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,SIMPLE,1800,61819376.882629104,1185746320.9295776,61819376.882629104,833337.9342723005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,SIMPLE,1300,63055233.112676054,1268839136.5023472,63055233.112676054,822873.676056338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,SIMPLE,800,60203378.558685444,1123349367.0140846,60203378.558685444,806188.2863849765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,SIMPLE,300,58061593.328638494,1054975760.3521128,58061593.328638494,821419.1596244131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,SIMPLE,50,40251397.79342723,588398870.7511737,40251397.79342723,799179.0563380282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,SIMPLE,1700,62973649.04225352,1248505482.9248827,62973649.04225352,834020.1267605633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,SIMPLE,1200,62315787.55399061,1225290318.5586855,62315787.55399061,822535.647887324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,SIMPLE,700,60334826.70892019,1154402374.0751173,60334826.70892019,845853.1126760562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,SIMPLE,200,54072464.21596244,897252876.5821596,54072464.21596244,904703.924882629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,SIMPLE,70,40174718.51643193,618033631.7840376,40174718.51643193,828894.4460093896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,SIMPLE,30,39699753.15023474,543631666.4131455,39699753.15023474,801566.9107981222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,SIMPLE,80,40059150.197183095,618832370.4976526,40059150.197183095,808550.2676056338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,SIMPLE,20,39739812.680751175,530497289.6948357,39739812.680751175,809777.8403755868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,SIMPLE,1900,63770790.85446009,1320550184.6619718,63770790.85446009,840371.4460093897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,SIMPLE,1600,62331238.19248826,1183010198.234742,62331238.19248826,839943.3286384977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,MET,2000,64221923.97652582,1336210824.1690142,64221923.97652582,985148.6854460094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,MET,1500,65632784.74647888,1382408235.1596243,65632784.74647888,1008445.441314554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,MET,1000,63096160.967136145,1314452058.7934272,63096160.967136145,998902.5352112675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,MET,500,61276801.450704224,1192262543.0798123,61276801.450704224,1018506.352112676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,MET,100,49406344.967136145,777087995.4084507,49406344.967136145,991375.9107981221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,MET,10,37456108.488262914,521185802.3943662,37456108.488262914,966798.6807511738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,MET,1800,65507555.6056338,1437839143.7511737,65507555.6056338,998617.6384976525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,MET,1300,62891084.262910806,1255908268.0938966,62891084.262910806,1033161.7136150235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,MET,800,63049994.97183099,1328692861.0751173,63049994.97183099,990102.2535211267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,MET,300,59453828.22065727,1118338663.7793427,59453828.22065727,986303.7793427231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,MET,50,39459886.73239437,580543900.629108,39459886.73239437,967954.6713615023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,MET,1700,65907627.15492958,1364792031.4600937,65907627.15492958,973096.8732394367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,MET,1200,64457228.16901409,1343500173.1220658,64457228.16901409,993361.2112676055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,MET,700,62239038.84976526,1270963715.6197183,62239038.84976526,1008824.9859154929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,MET,200,57827698.02816901,1030027126.3145539,57827698.02816901,978258.8215962442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,MET,70,42735223.32394366,673052857.6901408,42735223.32394366,981743.0798122067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,MET,30,37506874.5258216,537209710.4788733,37506874.5258216,973794.3427230046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,MET,80,43946232.82159624,672358318.3239436,43946232.82159624,996304.117370892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,MET,20,37307639.28638498,528865666.74178404,37307639.28638498,927556.7464788733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,MET,1900,63998106.75117371,1314117255.3943663,63998106.75117371,976298.6009389671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,MET,1600,62514030.02347418,1251321279.225352,62514030.02347418,1015823.5164319249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,EFT,2000,65522703.77934272,2169002857.1455398,65522703.77934272,969424.9342723005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,EFT,1500,62062860.21126761,2099572804.600939,62062860.21126761,977173.4976525822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,EFT,1000,63253225.103286386,2153899608.7511735,63253225.103286386,956454.6291079813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,EFT,500,62497445.62441314,2033510063.3615024,62497445.62441314,961195.4835680751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,EFT,100,56526095.49765258,1449052588.0469482,56526095.49765258,953949.8356807511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,EFT,10,44841799.03286385,542132938.9624413,44841799.03286385,980111.1267605635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,EFT,1800,63435636.59624413,2222532682.877934,63435636.59624413,971565.7089201878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,EFT,1300,63111879.66197184,2144920819.0093899,63111879.66197184,983240.0469483569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,EFT,800,62347952.399061024,2078266207.85446,62347952.399061024,996538.821596244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,EFT,300,60511222.103286386,1807704883.3943663,60511222.103286386,970680.1737089203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,EFT,50,47725025.16431925,672164613.3098592,47725025.16431925,948243.2018779343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,EFT,1700,63229767.32394365,2147980854.774648,63229767.32394365,969195.3145539906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,EFT,1200,64547091.35680751,2291076744.2206573,64547091.35680751,963392.6807511738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,EFT,700,63452563.896713614,2095894422.2957745,63452563.896713614,973330.2535211268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,EFT,200,58602533.96244132,1718829789.197183,58602533.96244132,957855.0892018779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,EFT,70,55975743.258215964,1075568227.741784,55975743.258215964,981890.20657277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,EFT,30,47607463.86384976,624630543.7934273,47607463.86384976,922044.8169014085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,EFT,80,54833465.605633795,1220882938.8732393,54833465.605633795,991625.0093896714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,EFT,20,41863460.79342723,553559064.2300469,41863460.79342723,947865.2112676055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,EFT,1900,65825526.6056338,2339377829.7699533,65825526.6056338,948614.7276995307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,EFT,1600,64585188.10798121,2298215627.807512,64585188.10798121,981761.0704225353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,ETF,2000,66481538.00469484,1605635687.5821598,66481538.00469484,1079573.338028169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,ETF,1500,63516562.38028169,1476029960.4553993,63516562.38028169,1114003.615023474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,ETF,1000,62491241.70892019,1529721656.1267605,62491241.70892019,1085878.6384976525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,ETF,500,64732195.1455399,1445166894.9295776,64732195.1455399,1131189.0093896713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,ETF,100,56881271.42253521,1003338765.7699531,56881271.42253521,1077710.8450704226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,ETF,10,44950570.25352112,528784661.9295774,44950570.25352112,1044769.1502347417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,ETF,1800,63508170.666666664,1594643037.5539906,63508170.666666664,1066405.366197183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,ETF,1300,63080519.389671355,1516628042.4929578,63080519.389671355,1102726.1361502348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,ETF,800,62335026.901408456,1483676816.830986,62335026.901408456,1091376.3896713613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,ETF,300,63173793.314554,1290181755.6009388,63173793.314554,1069152.2300469482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,ETF,50,52001189.44600939,625891789.4413146,52001189.44600939,1050675.774647887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,ETF,1700,63754778.95305165,1561189580.6291077,63754778.95305165,1067477.2723004695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
